tweet_id,airline_sentiment,text
569475092582789120,0,@united is 4:30am and I am in the customer service line trying not to scream. #epicfailunited
569105159764242433,0,@united never fails to have delayed flights 😡
568214100578324480,0,@USAirways delayed 2 days for weather and on top I got yelled at for being Late Flight when I was not notified of the time change #WellDone
569287724471066625,2,@USAirways an already pleasant flight from London to Charlotte (US733) was made fantastic by an amazing attendant. Thank you so much Robert!
569607321908862977,0,@AmericanAir flight was 2488 out of EWR STOP AT DALLAS THEN TO LA. I need to be in la tonight!
569153207148150785,0,@USAirways how long are you going make us sit in this plane while they repair it? Could I at least get a beer???
569993218730934273,0,"@AmericanAir not only on both legs did I have damaged seat, u damaged an expensive case and not offered anything.Just an apology 6wks Late Flightr!"
568238227791822850,2,@united thanks
569165128366755840,0,"@SouthwestAir I thank you for the reply but too complicated to DM, really would like to talk to a cust rep. What is going on there?"
570012094570958850,2,@SouthwestAir It's all good. Thanks!
569504866260930560,0,"@USAirways Flight Cancelled Flightled due to ""weather conditions"" in arrival city. Uh...I don't think so."
568189531033174016,2,@VirginAmerica great. Well deserved.
569630050972143616,0,@united you guys are complete ass
569341791482220545,2,"@SouthwestAir Thanks for helping out! Class act, all the way... see you in the air!"
568899508601430016,0,@SouthwestAir not if its travel Credit you used to buy and it expires on the day you find a lower rate
570198289376677888,0,"@JetBlue absolutely. The missed connection caused us to miss our ferry to Vieques. Get us to Vieques. Also, flight vouchers. #PRBound"
568831166976884736,0,@SouthwestAir delay is understandable but look at the time of the the flight and boarding time. Weird!
569244202225307648,1,@united So what's allowed or what's not allowed to be carried in my checked baggage?
569746612433629184,0,@USAirways now U horrible people say you have no where for her to sleep?
568042046608580608,1,@SouthwestAir CEO discusses possibilities of NHL Vegas arena naming rights http://t.co/t3E4SH5xNg @SMUSportMgt #sportsbiz
569880288702173184,2,@JetBlue it was booked through work but added upgrade on seat. Need the upgrade receipt.
568938647795314688,0,"@united &amp; on top of no free tv on the int’l leg, now I’m sitting on the Tarmac in Houston, 70 min past departure w/ another hr plus to go"
569974234908389376,2,"@AmericanAir thanks, I'll look forward to the response."
569520929128251392,2,"@SouthwestAir Although the wait was long due to weather r/scheduling, a phone call and super rep solved the issue! Thank you!!"
567742141334437888,1,@united Confirmation number: NJV4BP - All I need is email confirmation of flight from NYC - SFO Feb 4
568867930127114240,0,@USAirways another squashed flight. Having to share my seat with another passenger is not@my idea of quality travel
569113910776881152,2,@JetBlue Thanks for the complimentary upgrade to first.  You are the best!
569683734951170048,0,@united resolved and im sick and tired of waiting on you. I want my refund and I'd like to speak to someone about it.
567733511281721344,0,"@USAirways Flight 2069 from JFK to Charlotte, then 3750 from Charlotte to Birmingham. 2 previous flights to HSV were Cancelled Flightled."
567916798747619328,0,@united still haven't received a response. Please direct message me for my contact information.
569943090766721024,1,@USAirways US 728 stated their issues as: kept plane on ground to allow connecting passengers from other flight to board. Fine. Understand.
569544350364889088,0,“@united: @4geiger It looks like form the photo that something burst out of your luggage. Is this correct? ^JH” always blame the customer
570270776370311168,0,"@AmericanAir You've misunderstood. @USAirways WOULD NOT do a same day flight change for me. The gate agent said, ""NO."""
568915699290284032,0,"@SouthwestAir WTF, my flight was delayed and then I go to board and my boarding pass has disappeared from the Southwest app!"
569680920162258945,1,@AmericanAir I'm on #1058 tmrw from CUN DFW. Final dest'n is ORD. Seeing freezing rain in DFW all morning. Should I change my connection?
569646309159927808,0,@USAirways @AmericanAir will one of you please answer the phone?
569693300120113152,0,@AmericanAir I'm willing to hold for an agent. you aren't being helpful you keep hanging up on me #americanairsucks #hiremorepoeple
568188243713372161,0,"@USAirways once again your service leaves a lot to be desired. Flight 5141 here early, but short staffing means we wait on Tarmac...Thanks"
569191687794270209,1,@united can you please follow for a DM?
568911873438920705,1,@SouthwestAir I am committed okay please hook me up for #DestinationDragons
570267535515324417,1,"@JetBlue many thanks, as always your employees are professional and courteous. Whenever I have the option, you are my go-to airlines."
569238439373234176,1,@JetBlue actually flight 1089 not 1098
569319046790819840,2,@united 732 from Denver. We just boarded! Fingers crossed we get into the air!!!
569309864759050240,0,"@USAirways husband tried to use dividends &amp; companion fair for emergency, transferred &amp; put on hold for over two hours gave up #disappointed"
568951922734055424,0,@united and now your rep just hung up on me after over 35 mins on hold because I asked for a supervisor. I'm furious right now.
570300177367633921,1,@AmericanAir What happens when you combine Top Chef &amp; the beauty of San Miguel de Allende. My Late Flightst food blog.  http://t.co/7t1rDRCRe6
569533202835984385,0,@USAirways I waited customer service 32 minutes on the phone w/o response. Had to hung up in the end since my battery died due to waiting!
568650439639437313,2,@united you guys are awesome! Thanks!
570270435478122497,1,@AmericanAir Thanks so much!
569937700993818625,0,@SouthwestAir why so expensive to go to Vegas with stops in Late Flight June as I can get non stop for same on competition
569668818253053952,0,@JetBlue. A bunch of flights are delayed from FFL to Northeast destinations. No announcements at the gate. What's going on?
570209482090917888,1,@united Done and done
569729732952109056,0,@jetblue Vegas desk said JFK connect would b held 4 us and 26 others on our plane now staff at JFK says weather was problem. #epicfail
569811470797676544,0,@AmericanAir 953 our  fligth Somthing to talk  about this?
570063192581390336,1,"@AmericanAir jet slides off icy taxiway at @dfwairport 

STORY: http://t.co/4pONJ3jidE http://t.co/3DCWerZ1kr"
568608850569338880,0,@united recent services have been very bad. My NC trip was aweful. Very disappointed and never again.
569577696793006080,0,@USAirways telling a man theres NO FLIGHTS for the next 10 hrs!!! NO standby! NOTHING! NO OPTIONS! trying to get to sick child! #FireVan!
569596793941401601,0,@AmericanAir don't you guys have an email address? Just put me on the next available flight from ohare
569234264153174017,0,@USAirways is the 7th circle of hell right after the dmv. #noshadetothedmv
569616554922418177,0,@AmericanAir there was also not one single person at the counter answering questions for our plane full of confused people. No staff at all.
568716618794209280,0,@united then send your Jeff Smisek on a trip with JetBlue or SW and make sure he takes notes. I would never choose to fly United again.
567745702231830529,0,@USAirways cust serv reps who are unable to change reservations in your system Check in unaware of Cancelled Flights that I got word on night before
569539834131443712,2,@united THANK YOU!
568203839242764288,2,"@united 
I will admit, you've been rather good to me over the years.
You've still got me hooked.
(for now!)
Peace."
569332961813753856,0,@united I'm trying your WiFi on UA1616. But sorry it really slow. Even #Spotify lagging and that isn't a hard stream.
568573387817291776,0,“@united: @RobCNYC See information on our boarding process: http://t.co/gBIw9ugFNm ^KP”. I get group 1&amp;2. Just no reason on 3/5.
567737909072367616,2,@JetBlue Seems very likely.
569597663953293312,0,@united has terrible customer service &amp; doesn't feel the need to notify its customers when their flights are delayed
569962078791979009,1,@JetBlue How can I check that? I do not believe I was given a credit for that automatically. :/
568090000199270400,0,@united of course but they were just as helpless as everyone else .
569635623348215808,0,@united seriously what's with the slow #wifi on this flight! If the speed was going to change for the worse then the price shouldn't go up!
569055189988024320,1,@united @paigeworthy : page United values your tweet b/c it's so rare that they receive tweets complimenting their service...most are fake.
567885057085566977,1,@USAirways me too. Me too.
569918449121673216,0,"@united Either is fine. However, plundering my hard-earned dollars is not fine."
567728229340172288,0,@SouthwestAir kudos to the #RSW CS crew for re-routing PAX to alleviate Over sale due to down graded EQP 800 now 500
568178085415092226,0,@USAirways just lost a faithful customer.
568968761954443264,0,"@united tried other flight options as per weblink, non available for next 2 days, frustrating #notgoodenough #poorservice"
569217929541238784,0,"@USAirways if my flight's been Cancelled Flightled, and I can't reach anyone over the phone or ticketing agents, safe to assume I wasn't rebooked?"
569618868441722882,0,@united is synonymous to with #rude. And #cheap. You really don't know how to value the customer
569947823615012864,1,@SouthwestAir if only you could control the weather in Las Vegas 😉
570300248553349120,1,"@VirginAmerica Really missed a prime opportunity for Men Without Hats parody, there. https://t.co/mWpG7grEZP"
569959365236690945,0,@USAirways I need to speak with a customer service agent today between 5-8pm  I had an unfortunate incident of discrimination today.
568427565003599872,0,@SouthwestAir when you enter every contest for #DestinationDragons and lose :(
568821268239089664,1,"@SouthwestAir ha, ha not a make or break for me either way!"
567810786576576512,1,"@JetBlue Flight 1133 (N353JB) ""Blue La La"" departs @mco enroute to San Juan International Airport http://t.co/SWZm2fX3nu"
567745016702181376,0,@united Miserable trip ... lost bag Sat... found Mon... lost again... shipping 2nd day ground Tues... might have it for return flight home
568465058264698880,2,@SouthwestAir This is unbelievable... Thank you so much! #DestinationDragons
569381601374638081,0,@USAirways i've been on hold since 11:30pm  need to reschedule my Cancelled Flightled flight for a morning departure tomorrow.  please help!!!!!!
569238148032671744,1,@united correct?  What's correct?  Sorry I'm lost
568862914154770432,0,@united MIA-EWR #384 😄😄😄 excellent crew. EWR-IAD #3589 😡😡😡 No crew to load bags - waiting w/ door open freezing. 20 mins past departure.
569868201720287232,0,@AmericanAir I've witnessed a manager named Denise yell at 2 different customers with my same issue. #rude
569394015055040512,2,@USAirways thanks! http://t.co/pD7R1lL6Re
569642306640306176,1,@AmericanAir Am on web site requesting refund for Cancelled Flightled flight. It requires numerical document number. Where get it?
569737333827887105,2,"@AmericanAir - Whoooo Hooooo just crossed 25,367!!! At my current pace I should reach 152,202 for the year."
569814010398273537,0,@united Maybe be hiring your own ground staff at LAX when multiple gate agents tell you your baggage is loaded you expect it to be. HOPELESS
570215234088116224,0,@USAirways 1729 connecting in charlotte to houston. Mechanical issue determined while q'd to take off. And we checked our bags.
570097456786104320,1,@AmericanAir Are you expecting any delays out of #DFW tomorrow morning?
569729663351832576,2,@USAirways Thank you. I'll do that next time!
568870841120731138,1,@USAirways can u tell me if 5238 from clt to Jan has gotten out of the gate yet?  I will have a tight connection out of clt to mco.
569895082402295810,0,@AmericanAir what an incredibly arrogant thing to say while I sit here at O'Hare waiting for your incompetent airlines to refuel on a...
568253266456395776,0,@JetBlue Flight 1951. Bags haven't come and we landed 30 minutes ago.
567731585035014144,0,@USAirways want to bump up my seet to first class for two Cancelled Flightlations in 24hrs?? what a joke
569894035797753856,0,@USAirways rebooked for Tuesday. Arriving too Late Flight for on Tuesday to start the class. Cancelled Flightled the trip.
568823775745028096,0,@united DM sent.  This lack if customer service is getting ridiculous.
569912835871879168,0,@AmericanAir I've been trying to call your reservations desk for past 12 hours and can't get through.  This is not what I expected.
568925938840240128,1,@SouthwestAir I will tell marry a lamp if you give me tickets to the Vegas show please I am desperate
569967965346664448,1,"@USAirways hi guys, do you have a general enquires email address please? Thanks David."
567769620648828929,1,@SouthwestAir thank you for the response. How can I got about getting the points onto my rewards account?
568005720026660864,2,@JetBlue this is lovely!
569627346166284288,0,@USAirways does anyone actually work at the dividend miles department? http://t.co/BgtJFmnEOT
570283248301043712,0,@SouthwestAir went to purchase a flight that I began processing not even 4 minutes earlier and the points had gone up - any help?
567741884140093440,0,@USAirways any tips on getting a hotel that your airline won't get for any of us even though we were told that we'd make our flight?
567811236231954433,2,@united JT thanks for your help I’ll complete the form once we are back home
568108909480824832,1,@united How much is baggage check for International flights?
568465174702772226,2,@USAirways - so far so good this week. SAV to CLT boarded BEFORE the departure time (first time in 4 weeks). Perhaps an on time departure?!
569927127350407168,2,“@JetBlue: Our fleet's on fleek. http://t.co/JMnkJ6Bmc2” Jet Blizzue in the hizouse.
570078718028222464,2,@united man I can't wait to book my ticket now! Thanks JP you're a life sabe
568244663154393088,0,"@united you're missin the point! There was no ""weather"". You're lying! Seats was broken. But u claim ""weather"" to get out of hotels. Classy"
570262460395098112,1,@SouthwestAir unfortunately I don't even have that. My phone died before o had a chance to grab it. It was from OMA to SAN from 3/27-4/2
569651129136459776,0,@AmericanAir why a different airport! I have no way of getting to a different airport.
569483821080453121,0,@SouthwestAir stuck in NYC flights Cancelled Flightled 2 days in a row Long wait times on phones. Running out of $ but SWA no help
570099970742886400,0,@AmericanAir TSA. When I tried to check in the things I've bought your people told me it was Late Flight to do it. So... I want my things back
569034721683861505,0,"@united I mean, your employees were really nice as I literally sobbed?"
569506974930481153,0,"@USAirways flight today Cancelled Flighted  in phl, dozens of other flights still going. On hold for 3hrs. I need to get to my job interview!!!"
568132204712370178,0,@VirginAmerica When will VX use all 6 LGA slots instead of 4 today? Adding AUS makes this less likely :(
569877622869663744,2,@JetBlue thank you!!
569879234572718080,0,"@AmericanAir Cancelled Flighted flights, now I'm rerouted and have over 12 hrs of travel but you will bump paying customers for non revs. #custserv"
570078102551834624,0,"@USAirways yeah I know that but that doesn't get me my money back does it, everytime I fly with you something bad happens."
569956624036540416,0,@SouthwestAir will continue to be my airline of choice. @united -most frustrating travel day I've experienced. 5 delays and 4 gate changes?!
569905122047758336,0,@AmericanAir this is all i gotta say to y'all &amp; your staff... for real http://t.co/rKPRxTGvfL
569686415665025024,0,@AmericanAir not in any way that I am happy with or find acceptable.   If I could speak to a human maybe that would happen
569916664130637825,0,@AmericanAir I need to rebook and I cannot get an agent. Can you help?
569545323657494528,0,@JetBlue nope. This 8:45am flight is now not leaving until almost 5pm. 5! I can't believe I paid money for this.
569342670184648704,1,@united I see two flights with two seats in the morning can we get on those
570093520909832192,0,@AmericanAir when should i expect a response from customer relations
568853321659736064,1,@JetBlue where do I add my AA loyalty number to my Jetblue reservation?
567861140895580160,1,@SouthwestAir  I got rebooked for tomorrow
569880599764140033,1,@AmericanAir I meant can you use the 50k bonus sign up mileage for Alaska flights or only American?
569314734752854017,0,@USAirways been on hold way to long!  Is this the best level of service you can provide? - one hour+ is too long!
569600720254541824,0,@USAirways you have got to be kidding me!  No info on 4565 from DCA to BGR and your phone line tells me to call back Late Flightr?
569843745157451776,0,@AmericanAir stranded in Miami because your automated system keeps hanging up on me for two days. Help !
569917869296758784,0,@AmericanAir I've been trying to reach your customer service for TWO days. I have received zero response. Never traveling AA again.
568466243210108928,0,"@united I was abused , threatened and forced to travel in a lower cabine (last seat) in yesterday's flight from Houston to Sao Paulo"
569568010555432960,0,@united Then you delete my return ticket to Europe and blame me for the now show? This airline is a joke. 3 times this happened now.3 times!
569651366018166784,0,@AmericanAir not to mention its a three hour wait to get an agent on the phone.
570301130888122368,2,@VirginAmerica plus you've added commercials to the experience... tacky.
569317626687717376,0,@USAirways Still waiting for another crew member. #cabinfever
568943601306210305,0,@SouthwestAir I am absolutely sick of 300s and no wifi!
568117667879628800,0,@united your overall experience of flying is not friendly
569562147279253504,0,@united Adding reservation to iOS app doesn't show up on desktop site when logged in. And miles can't be redeemed for upgrades thru your app
569934048346251264,1,“@JetBlue: Our fleet's on fleek. http://t.co/RkwugmanM9” lmao you know a white person said this
569250176369471489,0,"@SouthwestAir Booked 6mos early, paid for Early check in, was ASSIGNED boarding #, here 3hrs early and you deleted me in error?! #LAS2BUF"
567818543569317888,0,"@JetBlue we are delayed, until he arrives"
568469155709624321,0,"@SouthwestAir if this flight is Cancelled Flighted or delayed any further I expect full compensation for my park ticket, hotel &amp; flight.."
570209266264449026,0,"@AmericanAir Disappointing lack of kindness toward this person. The agent asked her counterparts ""why this person was talking to her""."
569166368781635584,0,@USAirways on hold for 30 minutes &amp; counting to Cancelled Flight reservation booked within 24 hours - can I do it here? conf code: F6DK04 / XZMSCW
569161748286083073,0,@united you get a 2nd chance today as I fly to A'dam. Let's see if you can redeem yourself after that last horrendous trip to the states.
569977008077148161,0,@JetBlue received a voucher but if you want to improve relations be up front with passengers.
568147443151454208,0,@SouthwestAir if you guys fuck this up again  I will never forgive you
568569906201038848,0,"@USAirways @AskPayPal When will it be marked ""completed"". I'm scared I'm going to lose my reservation or my money is going to be refunded."
570296110633381889,1,"@JetBlue Submitted, hoping for quick decision, tied to another donation we just received:
Proposal- 27th Annual Gala
Org- Boundless Readers"
568450262706167808,0,"@united I got an email saying ""changes to my MileagePlus account are confirmed"" but I didn't make any changes. Help?"
569627485240844288,0,@AmericanAir Reservation Line won't let me speak to a representative because they are too busy. They literally disconnect you. Why bother?
570156001485312000,1,@AmericanAir Plane Veers Off Runway at Icy Dallas Airport http://t.co/DW6VDvqXBB
570226104839090176,0,@USAirways There is no reFlight Booking Problems the event I'm flying to attend. Waiting for jetway driver??? STILL ON TARMAC???
568780060720701440,1,@SouthwestAir when is the last chance to get #DestinationDragons tickets? I would die of happiness if I won 😭🙏
570297548726005761,0,@AmericanAir I Cancelled Flighted my flight. I really don’t need this much trouble.
569359055937908736,1,@united I went from Sacramento to Minneapolis at the end of October 2014 in business class.
567972416846217216,0,"@VirginAmerica Never had a bad experience before, but this one took the cake. Now extortion for carry on items as well?"
570267608773054464,0,@AmericanAir I understand. But why is this the only flight of the day not going out? Twice?! I'm now out of extra meds and diapers for baby.
570298371140939776,0,"@AmericanAir if by near the gate you mean sitting on the plane for almost 2 hours, then yeah."
568968059517411329,0,@JetBlue flight 348 is a freaking nightmare tonight #sittingonthetarmac #delay
570080608996556800,2,@AmericanAir thanks to AA / DART for getting me home in time for work this morning DEN-DFW... didn't have to waste a vaca day @dartmedia
570173090774294528,0,@united did our bags leave Washington yet? That would be convenient seeing as we left there a day ago. #UnitedAirlines #lostluggage
568634467587264512,0,"@USAirways that's incorrect. Four people, last flight of the night, with our bags. #horriblecustomerservice"
567859601900740609,0,"@USAirways flights keep getting delayed and Cancelled Flighted with no information, worst customer service ever."
569977819389800448,1,@SouthwestAir still there? I was posted up in Downtown waiting for y'all. On my way!
568372335012679680,1,"@united I don't have a milage number. I can't sent my mail to you via DM, you're not following me. I follow you now, so you can sent me a DM"
568667108252319744,0,"@united all good, didn't die or anything. As they say ""you get what you pay for""!"
570068449646346240,1,@AmericanAir @USAirways I need to Cancelled Flight a flight I booked earlier tonight. Are you able to do it over Twitter?
568885117373927425,0,@united why I won't check my carry on. Watched a handler throw this bag -- miss the conveyer belt -- sat there 10 min http://t.co/lyoocx5mSH
570309345281486848,2,"@JetBlue Yesterday on my way from EWR to FLL just after take-off. :)
#wheelsup #JetBlueSoFly http://t.co/9xkiy0Kq2j"
569621744295682048,0,"@JetBlue from San Diego with a 4 hour delay to JFK!Even you have a Amex  JetBlue, even having over 50.000 travel miles, you're still nothing"
569646004254998528,0,@JetBlue why is flight 1106 delayed out to NY? Same problem?
570210145239592960,0,@united 1k and had problem getting out of FLL to IAH  sent DM to you about making my connection  please let me know
569275430311751682,0,@united most terrible flight experience happening to everyone right now on Flight:UA1750 6 delays 4 hrs total missed all my flights now thnx
570236495367315456,0,@USAirways then drop your fee! $150 ($300RT!!!!) makes no sense; most EU airlines charge $0. @AirCanada charges a reasonable $50.
569429411646156800,1,@VirginAmerica to begin Dallas-Austin #flights in April - 88.9 KETR http://t.co/SSUVWwkyHH
570044516318748672,0,@SouthwestAir Kudos to bag handler at DTW gate 21 at 7:10 pm. Ran to keep bags from hitting ground in 9 degree temp! http://t.co/5tXU5tSFkJ
569968904409214976,0,"@AmericanAir she was rude, unprofessional,  not helpful in helping me try and get home. As a #aaadvantage #loyal aa customer dissatisfied!"
570097189617143808,0,@AmericanAir it's beyond complicated now and it feels like when I used to fly with United. Platinum means nothing.
569927630469894144,0,@united is there a United gold number? I've been on hold 24 minutes and think I may be lost in nowhereland. Have a gold reservation. Help.
568460100970668032,0,@USAirways 1917. Still sitting here. Feels badly handled.
570163259560452097,0,@united pls properly train your agents. Requested to speak to 1k customer service &amp; was transferred to a dead end. Not even open at this hr
570047651875594240,1,@JetBlue if i ask ask the pilot will he tell me the name of our aiecraft
568153752533733376,0,@USAirways how does that help me when I get no response from there??? #usairwayssucks
569473231498964992,1,@Jetblue I'm so sorry I cheated on you with @Delta @DeltaAssist. Please take me back. I wore protection.
569977887136342016,0,"@AmericanAir can lie to you about where your lost bag is, but we are suppose to trust them with our lives thousands of feet in the air..."
569836725612220416,0,@jetblue are going to let Fl382 into a gate in BOS any time soon? We're just sittin' here on the tarmac  waiting.
569874524922978304,1,@SouthwestAir is there a link to a site that displays any delays or Cancelled Flightations of flights to and from @DallasLoveField?
568238725626355712,0,@united this is not what captain said! Your 820pm flight to San Francisco is delayed due to weather. UA1416 now departs ....#failagain
569914377442340865,0,"@united sorry for the delayed response. It was UA #381 Chicago to San Fran. Held up for almost an hour on the Tarmac. Also, lost my bags"
570249806540451843,0,@united on 768 to Logan - boarding gong show due to lax carry on enforcement. Bins full of coats = no room for bags. U need a better system!
568834328937009152,0,"@SouthwestAir No no no. SWA low fares and on-time service is great! But manufactured quirkiness? Mmm, not so much. Signed, -CaptiveAudience"
569651165396373504,1,@USAirways pilot says that we are going to take off in 10 minutes. So maybe the systems came back online?
568562849447948288,0,"@SouthwestAir, remember me? Wouldn't let me on 3:05pm flight (seats available). Now my 7:40 flight is delayed. Worst airline. #badservice"
568109592338518016,0,@united just because you are a monopoly in @flySFO doesn't mean you treat your frequent fliers like crap.
568945265899483136,1,@VirginAmerica Grand Budapest Hotel #OscarsCountdown
568779311261622272,0,"@USAirways that the flight was delayed &amp; closed the doors only to tell us we would not be leaving for an hour and a half. Bad, bad service"
568170119664443393,0,@USAirways #USAirways So my flight was Late Flight getting into charlotte so i miss my connector to Phoenix thanks again last time I EVER FLY USAIR
570306662575300611,1,@AmericanAir 767 seconds from touchdown at Madrid airport in April 2013 #AvGeek http://t.co/1yWXRfn0Gr
567886632155680770,2,"@SouthwestAir - total win!! Happy 7th bday on intercom, chocoLate Flight kisses, and a chance to hand out snacks.Thank you. http://t.co/NKloZcNtto"
569571763744452608,0,"@JetBlue If that was the case, why did your alert arrive so Late Flight? Four-hour delay? Don't buy it."
568080061372502016,1,@SouthwestAir @karajusto SWA is willing to follow up. FINALLY.
569554300495462400,1,@JetBlue Flight 136 departed Phoenix at 1:30 am
570286359983886336,0,"@SouthwestAir  appreciate y'all getting the gate issue figured GRR. Plenty open gates, yet we sit and wait on tarmac"
568385676737167360,2,@JetBlue Thanks!
569703866997952512,0,@AmericanAir @Cowboycerrone  ratchet airway!. ......
567811918711504896,1,"@USAirways I will be traveling from LAX to CLT to HTS, I have been rebooked for tomorrow due to the travel advisory."
569643354557796353,0,@AmericanAir United needs our ticket number since you rebooked us and you gave the incorrect ticket number now we can't check in #help
569251080598478848,2,So appreciated! @united
569258934864781312,1,@USAirways Okee doke
569204272795004928,0,"@VirginAmerica Trying to reset my password, email never arrives. Help?"
569224824066842624,0,@united. DAY to IAD and CVG to IAD both Cancelled Flightled by United but all other airlines operating. Friend stuck and now miss intl flight. Help?
569926031542345728,0,"@USAirways booked flight 1mnth ago, seat CONFIRMED, small plane arrived and was not allowed to board bcs no seat, horrible service"
569659556869120000,0,"@AmericanAir agents refuse to help, ""too busy"" &amp; need to call advantage#. NO ONE willing to help and apparently being exec plat means ZERO"
567737625637687296,1,@SouthwestAir sure. Fhk2te. Am scheduled to leave this weekend but need to push to October
570033259842801664,0,@AmericanAir has no idea what they're doing. Delay 1 flight from 5pm to 7:40pm then delay another TO THE SAME DESTINATION  @ THE SAME TIME.
570267457841033216,2,@SouthwestAir Thx for your quick response and action! bf will make good use of the voucher #satisfied #happycustomer
569619984802054144,1,"@JetBlue Domestic.  To be clear -- I do not have to sit in (your lovely) terminal, just need to be there 1 hour prior to boarding?  Thanks!"
569210406222344192,1,@SouthwestAir flying back to Denver tomorrow. Should I rebook?
569557662997852160,0,@USAirways @JosephTReis Can't believe advice to call customer service. I was on hold for 3 hrs this morning and finally gave up.
568774932844261376,1,@USAirways of course weather was a joke 43 beats 5 degrees in PHL! ⛄️☀️
569302005111508992,0,"@united Still do not have my bag, it's in the CLT airport. Was originally told I would have it by 2pm."
568918759664021504,0,@united roundtrip to London on @Delta ? I think I will! FYI that's another $1k you just lost. #moneynotspentonunited #unfriendlyskies
569603529888788480,0,"@JetBlue You just don't get it.  It's not about the money, It's about PEOPLE!!!! How about a public apology from the president of Jet Blue."
569377149045444608,0,@USAirways thank you for leaving my 74 y/o grandma stranded because connecting flt could not wait 10 minutes. I will never fly you again
567860313883693056,0,"@USAirways when I told csr I would close acct, he couldn't care less"
568576810474201088,2,@USAirways thanks for getting me rescheduled on a direct flight to NOLA tonight in 10 minutes--and hopefully an hour earlier getting there!
569874933549027328,0,@AmericanAir hahahaha! This is crazy! Well here's to another night at the airport!!
567734113088835585,1,@SouthwestAir damn weather messing up everything #serenitynow
569560151100821504,0,@USAirways 4 hrs and counting today alone... like I don't have other things to accomplish today than to just keep holding!!!
569192902922006528,0,@united it's my 21st birthday and my sister is coming to celebrate but her flights keep Cancelled Flighting PLZ do all you can to get her here!!!!
569662513111023616,0,@JetBlue you quite possibly ruined my entire first day in South Florida bc of your disorganization. #GetItTogether
570283571941924864,0,@united @UCtraveladvisor - I would have loved to respond to your website until I saw the really long form. In business the new seats are bad
569604400479649792,1,@AmericanAir how does one book a ticket online and put it on hold?  Does that require that I pay for the ticket?
569621808963395585,0,@AmericanAir but they refused to unload our luggage so we're stuck in below freezing weather w/o our cold weather clothes.
568143658089717761,0,@united offered me a voucher to switch flights. Now voucher offer doesn’t exist &amp; the gate agent switched me to a delayed flight!
570083021099032576,0,"@USAirways Houston hub Aa T. Employee the bag is not here, It made it to Pa before me! Oops not your problem http://t.co/Uld0hWFkfo"
570101803708080128,2,@AmericanAir appreciate it!!
567744887664439298,0,@united costumer service sucks! Waiting for a week for a response
569638419384528897,0,"@united that's what you have said for years, you are losing customers!!!!!!"
568556148368019456,2,@JetBlue thanks JB!! This is why I 💙 you!
568501242248499201,1,@USAirways US airways csr at Phoenix airport fixed the problem
569925111475793921,1,“@JetBlue: Our fleet's on fleek. http://t.co/PULp4i0w96” smh
569842067544805376,1,@AmericanAir thank you...I know it's a busy for you today but any help would be appreciated...
569726059937185793,0,@united was a sponsor of the oscars? No wonder it was a half hour delayed. #Oscars
567760901869416448,0,@united 2 employee yelled at her. 3 employee stood with others whispering and pointing at her from behind counter
569960635376766976,1,“@JetBlue: Our fleet's on fleek. http://t.co/4LlWi5oxvO” lmfaooooo hook me up with a flight!
569650859371405312,0,"@AmericanAir long wait? I literally went shopping at 3 different centers, had lunch and prepared dinner. surprise, it's winter! staff better"
567894187900710912,1,"@united Great, thank you!! I'll send it now."
568258093051727873,1,@USAirways just noticed that I don't believe I saw a confirmation for a flight I bought a few weeks ago. Def paid though. #help #resend?
569569152312213506,0,@united  what did you do with my seat. International connection. Seriously?
570212047692161025,1,@JetBlue A month ago I had a flight booked but then had to Cancelled Flight it... I'm now Flight Booking Problems a separate flight for a different occasion.
570264292169162752,1,@SouthwestAir Barzegar charges tourists 700 euros [!] a night for their stay in the tent village he runs. http://t.co/igSVzvrbbN
568255867751165952,0,@USAirways 3 delays 2 Cancelled Flightlations a double layover and 72 hours Late Flightr....could I at least get extra dividend miles?
570219969717219328,2,@AmericanAir Thank you for being so responsive on Twitter. Truly impressive.
569947283846004737,1,"@USAirways US 728. Refuel; we've sat for so long. Pilot announces where the truck is. ""Look, over there to the left!"" Actual announcement."
569968609440563201,0,@USAirways is okay for u 2 Cancelled Flight change a flight when good 4 u but you cant logistically figure out what 2 do when a plane comes in on time
569527641025306624,2,@JetBlue Thanks for the personalized customer service! #cannedtweet #autoresponse
570291699731308545,0,@JetBlue just wondering if the website is having issues today. Trying to book a flight with my visa I always use and its rejecting it.
567849376925618176,2,@JetBlue That's great! Thank you.
568086073814827008,0,@SouthwestAir it would be nice if I could talk to an agent rather than get caught up w/ a promotion &amp; then be hung up on
568578381320597504,0,@SouthwestAir Weather seriously cannot even be the only excuse at this point because it was awful service in the summer too. Over it.
569617887637348352,0,"@AmericanAir really American Airlines , service is Las Vegas is shocking, absolute jokers take your reputation more seriously!"
568499953041080321,0,"“@USAirways: @alan_bledsoe Thanks for your feedback, Alan.” Thx, but  no help as I watch a flt Lve w/open seats and I wait 3hrs for nxt flt"
569863871030292481,1,"@AmericanAir I hear #Delta is offering 2,500 miles to frequent flyers if their bags doesn't come out within 20 minutes of landing thoughts?"
570054360505323520,0,"@united It's taken ~3 weeks for Cust Care to respond to Case #8477733, requesting a refund for wi-fi not working. Where can I get an update?"
569976620158578688,0,@VirginAmerica heyyyy guyyyys.. been trying to get through for an hour. can someone call me please? :/
